496.80952	521.33333
1394.85714	6594.09524
1799.80952	9066.42857
1314.57143	2641.28571
529.42857	616.66667
1311.14286	5375.61905
1137.14286	1904.04762
2258.61905	9295.66667
1464.04762	6596.28571
791.28571	833.33333
1247.90476	3928.80952
2579.33333	15096.38095
1486.85714	6314.52381
1241.42857	1075.28571
1595.80952	7101.80952
701.66667	3521.66667
1016.00000	3016.95238
667.80952	768.61905
1390.95238	7613.38095
466.19048	1296.66667
927.19048	5284.76190
1337.61905	7703.80952
800.28571	763.57143
1657.80952	7170.95238
1756.00000	8370.85714
838.33333	4153.85714
495.19048	1525.14286
3017.33333	17796.14286
1764.66667	6421.38095
2164.66667	9837.28571
1730.66667	7659.28571
2731.80952	12173.61905
1419.28571	6477.00000
3207.14286	14423.23810
3016.38095	15810.47619
1523.09524	7084.23810
1318.66667	5606.57143
1926.66667	10204.28571
594.85714	650.71429
957.33333	4979.42857
1876.80952	8563.66667
3032.52381	18642.00000
1403.00000	6372.00000
1937.00000	7605.42857
1300.66667	5644.61905
1463.47619	7243.38095
1857.66667	8913.09524
3317.66667	25957.61905
831.76190	2784.09524
1681.33333	8187.76190
1156.33333	5754.80952
892.00000	1885.28571
844.14286	1097.85714
500.57143	308.19048
1398.85714	5455.33333
568.33333	2777.71429
2159.00000	8813.95238
2050.52381	7879.76190
3379.00000	20010.66667
700.33333	929.38095
1720.00000	8258.71429
1015.71429	799.14286
3007.38095	14861.19048
730.00000	3186.95238
1799.09524	5857.23810
808.09524	3731.95238
1309.66667	5761.80952
1116.90476	5707.95238
1911.66667	9732.00000
2142.33333	11078.23810
1560.52381	7429.71429
843.00000	3610.14286
964.66667	5339.42857
862.33333	4200.42857
941.00000	839.00000
3218.66667	14018.52381
1136.00000	4152.14286
1122.71429	1263.52381
1639.57143	6004.85714
2862.28571	15232.28571
813.71429	816.00000
1795.66667	8921.04762
497.19048	1199.66667
3092.66667	13340.14286
524.52381	2682.09524
1750.85714	7168.80952
625.71429	2636.00000
1285.23810	1330.47619
924.33333	1042.23810
2324.66667	9624.00000
1220.14286	5123.42857
1378.66667	2279.61905
615.33333	1095.19048
2188.28571	10453.42857
1198.14286	4342.85714
985.28571	3975.85714
2020.61905	9072.23810
881.66667	2974.95238
3088.00000	15801.04762
1835.66667	7436.19048
1621.23810	6589.71429
1822.66667	7848.38095
1651.80952	2766.76190
1642.33333	8789.71429
2799.00000	16714.66667
502.66667	1220.23810
1855.14286	7091.57143
1753.00000	6735.19048
1323.66667	1324.28571
454.85714	892.90476
1421.76190	1924.66667
1387.85714	6698.23810
689.47619	2849.47619
872.57143	1539.71429
1812.00000	8148.71429
702.14286	2415.28571
3321.00000	20491.85714
4054.00000	20471.42857
576.38095	2030.09524
1342.33333	5231.42857
1089.90476	1045.52381
1989.04762	7845.00000
1752.09524	1317.00000
1125.28571	1566.47619
2583.00000	10813.47619
1290.66667	4925.52381
1136.90476	3018.61905
1303.76190	1517.66667
1519.33333	6994.42857
782.85714	1032.33333
1964.09524	8907.61905
674.66667	2520.42857
1442.19048	6177.33333
1189.00000	6025.00000
1177.42857	4656.57143
1360.57143	4782.42857
878.00000	3588.85714
3669.04762	19652.90476
1124.00000	1708.28571
704.57143	3912.52381
2461.80952	11331.71429
830.14286	1883.28571
759.76190	4177.14286
2592.33333	13055.71429
489.33333	1911.19048
536.66667	1328.47619
1617.42857	1627.42857
2191.47619	9160.19048
3435.66667	26468.00000
2184.23810	10236.57143
883.95238	4250.76190
1287.85714	1195.85714
2345.47619	9649.57143
827.42857	3425.14286
477.71429	560.66667
1260.38095	5047.71429
1653.00000	7565.28571
2285.19048	11570.61905
2295.66667	9355.76190
1654.76190	7546.04762
1755.00000	7193.76190
1177.14286	2421.95238
1092.09524	1284.47619
800.61905	1151.80952
3176.33333	23865.38095
715.38095	3071.66667
731.80952	1242.71429
1689.33333	7038.33333
424.14286	1376.66667
1164.42857	1069.38095
4399.00000	39335.71429
1223.00000	5647.00000
1971.14286	8393.09524
414.09524	2533.42857
3651.00000	22860.28571
523.66667	2297.85714
1400.00000	6376.19048
2761.85714	12444.76190
1164.90476	6086.09524
554.76190	1608.04762
3285.00000	19001.95238
568.71429	3131.95238
1521.00000	5882.85714
3084.00000	15200.42857
1453.00000	7431.85714
2263.33333	10210.23810
730.76190	3470.14286
747.23810	3018.04762
2177.23810	9311.61905
1189.90476	5051.04762
1740.00000	6675.42857
1264.52381	6126.47619
1919.66667	8242.85714
1516.14286	1996.28571
2972.66667	16090.61905
2632.66667	14422.38095
1282.80952	7243.09524
1434.76190	6151.09524
1263.42857	6005.38095
568.38095	1470.33333
2345.66667	11221.90476
681.42857	1513.00000
713.38095	901.28571
2264.28571	11102.42857
1378.00000	5712.33333
1438.33333	1394.52381
830.61905	3826.85714
3190.00000	21324.57143
2006.09524	1870.23810
1209.61905	2159.04762
1834.95238	7666.42857
988.38095	4746.38095
2759.14286	15083.71429
1263.95238	5853.71429
2067.66667	8967.19048
1110.71429	4929.95238
1149.33333	4311.57143
856.85714	1344.57143
617.28571	2721.00000
1064.04762	4433.38095
975.04762	941.52381
1012.71429	3784.66667
1218.00000	4706.42857
5355.33333	47580.95238
1455.04762	5585.04762
567.28571	2732.28571
825.19048	2338.28571
1450.00000	5823.28571
1098.04762	4109.61905
868.00000	4222.85714
2092.47619	10226.28571
2687.00000	12844.85714
1347.95238	5428.38095
3442.00000	22311.00000
1283.90476	3732.85714
1486.23810	6516.09524
1350.33333	5828.52381
1605.90476	6025.23810
1610.33333	8212.42857
974.00000	4379.00000
999.28571	3202.61905
2456.71429	10260.57143
1240.00000	3682.76190
1398.95238	5452.71429
5028.57143	40619.85714
1226.14286	5030.66667
1678.09524	7832.23810
1053.33333	3086.38095
1847.76190	9722.61905
1663.14286	7024.71429
1635.66667	7008.33333
1628.00000	2633.42857
613.00000	4060.61905
825.00000	3007.00000
706.19048	1760.19048
659.23810	2880.76190
2158.71429	10457.23810
1738.90476	7300.47619
954.33333	4550.04762
2311.57143	12107.80952
819.00000	3452.00000
1790.19048	9262.57143
2393.23810	11736.52381
1523.00000	6371.85714
2424.85714	11689.66667
577.23810	2387.76190
2234.14286	11349.00000
1398.33333	5946.47619
1114.23810	3966.52381
2605.00000	11086.42857
1942.85714	8925.52381
1212.66667	5324.52381
2277.57143	10702.09524
973.90476	2012.47619
1515.14286	6598.57143
1142.00000	3339.00000
963.76190	5093.57143
893.33333	4964.76190
941.00000	3699.14286
1070.19048	1487.28571
2336.66667	11322.19048
1643.90476	7187.04762
1830.52381	7587.33333
1346.85714	2412.61905
1860.66667	7955.80952
2022.33333	8506.57143
1406.57143	2236.85714
1273.33333	6144.66667
1493.33333	5637.14286
449.33333	785.47619
717.57143	1441.85714
634.57143	467.95238
1533.33333	6494.90476
539.42857	629.04762
1228.57143	4747.71429
2467.85714	13162.28571
1803.00000	8170.85714
1195.66667	4763.76190
2717.33333	10811.00000
1205.19048	5024.23810
677.85714	4196.66667
1789.00000	2017.00000
810.47619	3887.52381
739.23810	3336.61905
436.09524	2585.90476
1443.33333	7280.33333
1901.00000	9540.61905
2239.33333	11297.33333
636.28571	879.95238
2964.76190	16930.28571
2557.66667	11479.71429
733.33333	1389.52381
1063.47619	3611.09524
2160.23810	9794.33333
1038.09524	4416.33333
3887.95238	22807.57143
1632.85714	8107.14286
2104.61905	8764.04762
697.95238	4717.09524
3396.00000	20032.04762
1083.00000	1059.57143
1375.61905	4989.14286
2490.00000	12775.95238
596.14286	802.14286
1504.90476	6852.47619
3409.66667	18962.66667
3602.19048	29816.76190
1647.66667	8474.00000
1075.33333	4632.28571
1317.00000	5462.57143
1503.71429	7696.14286
1137.90476	1758.19048
1644.71429	6934.00000
652.95238	1993.95238
3503.00000	20641.14286
1298.09524	5263.71429
650.76190	2947.28571
2164.57143	10127.14286
747.33333	2484.00000
1463.23810	2397.76190
1451.00000	6912.76190
1232.80952	4885.66667
2542.42857	15220.71429
847.71429	5166.19048
2276.00000	12876.85714
987.90476	4370.95238
2297.00000	12641.57143
2159.52381	10235.90476
514.90476	2835.66667
724.71429	1328.90476
2028.52381	11305.38095
2171.00000	9590.00000
716.28571	888.33333
2670.00000	8828.85714
2531.47619	13182.09524
2419.33333	8636.52381
476.33333	2009.76190
1945.04762	8943.04762
1523.71429	4973.28571
1782.00000	8828.71429
3152.66667	20655.19048
1095.52381	4452.90476
2418.33333	12747.52381
2128.61905	8441.14286
1023.47619	1170.90476
965.33333	4171.66667
2411.66667	11842.85714
3651.66667	23020.95238
653.00000	2320.00000
1237.76190	2320.14286
832.90476	3135.52381
1150.14286	5131.42857
1836.23810	2686.00000
1381.66667	4940.42857
929.90476	1375.76190
1039.33333	5031.76190
1109.00000	5881.76190
1262.28571	5996.80952
3564.33333	26274.76190
2258.33333	10453.47619
1258.66667	5862.52381
1022.14286	1202.47619
2514.52381	11479.66667
1508.42857	6515.42857
1352.66667	2468.38095
528.28571	1930.04762
1574.85714	6567.61905
2885.95238	14300.28571
421.23810	454.09524
677.71429	3201.38095
2525.23810	13367.42857
1896.71429	8210.52381
2645.33333	10873.33333
806.04762	1094.38095
1009.00000	3711.38095
1810.04762	8143.28571
1058.04762	4991.23810
828.80952	2659.09524
491.95238	1812.52381
1544.33333	6006.33333
742.71429	2668.90476
1122.66667	4604.38095
2152.66667	7793.71429
4876.66667	32160.33333
922.57143	1638.85714
1047.52381	4463.42857
1182.80952	3738.19048
1986.33333	2216.33333
831.76190	3410.33333
2049.00000	2574.90476
1786.57143	1887.28571
3059.66667	18014.47619
920.71429	1678.09524
4785.33333	39433.09524
1522.33333	7972.85714
1432.00000	7827.23810
1941.00000	8635.09524
876.33333	5326.14286
1237.33333	7474.23810
1958.00000	8403.19048
898.42857	3835.76190
492.71429	2285.85714
696.66667	556.38095
354.85714	986.66667
496.42857	975.19048
716.71429	1445.80952
3262.19048	18681.71429
1642.76190	5880.71429
1318.76190	1824.47619
1669.19048	7890.61905
817.90476	3798.42857
1627.33333	6411.80952
552.80952	508.95238
720.76190	3125.19048
492.38095	3040.52381
3521.71429	19238.33333
463.57143	644.76190
1216.28571	5717.00000
1061.42857	1926.47619
2869.04762	16275.14286
3322.66667	20787.71429
893.00000	4273.33333
1670.00000	5860.19048
1077.66667	957.19048
1569.00000	7823.57143
850.09524	3415.19048
1956.76190	7302.80952
801.42857	3041.57143
2816.33333	14106.23810
1595.66667	5849.04762
2858.00000	12006.28571
2186.09524	7279.04762
2574.33333	10017.90476
1453.95238	6453.04762
1067.33333	3486.66667
1990.09524	9083.42857
4003.66667	29662.19048
1422.61905	6762.61905
856.00000	3268.85714
717.76190	926.28571
703.33333	1735.76190
1704.90476	7959.71429
1235.14286	782.71429
1550.33333	6658.80952
480.85714	602.04762
1722.85714	8968.14286
1783.52381	8354.28571
1220.00000	1224.28571
755.04762	1016.80952
1104.33333	3533.57143
2804.61905	16333.66667
682.61905	743.61905
413.71429	2339.28571
553.42857	1309.90476
1052.90476	4414.85714
2564.42857	10791.66667
2643.42857	15825.00000
463.14286	739.04762
2670.04762	16267.14286
1469.00000	6487.76190
2288.00000	13044.85714
1701.23810	8394.80952
806.00000	3793.71429
535.28571	729.76190
1272.66667	6744.90476
1551.33333	6746.33333
577.80952	1579.76190
1707.66667	6881.66667
1893.66667	6915.80952
1205.00000	2089.66667
501.52381	1923.14286
572.42857	914.71429
2036.80952	10062.61905
1471.61905	1920.80952
3531.00000	24888.04762
500.71429	1860.42857
957.71429	4673.71429
821.61905	3607.00000
1780.76190	6652.00000
1169.47619	5767.95238
2037.71429	8130.23810
801.61905	3427.33333
2631.66667	11210.23810
2635.80952	12977.57143
2203.00000	6845.85714
945.28571	1295.66667
2274.19048	9806.85714
524.80952	1678.76190
897.66667	4505.57143
2210.76190	11797.85714
1032.33333	4558.76190
1737.04762	5735.38095
569.47619	2502.33333
829.76190	1592.80952
514.19048	2097.57143
664.42857	1376.71429
608.57143	3041.33333
1348.00000	5877.61905
993.76190	4483.19048
2091.66667	9429.14286
979.33333	1126.04762
1843.57143	7244.14286
1539.47619	2073.71429
1332.66667	5720.57143
1492.14286	6265.14286
2688.00000	10761.42857
923.00000	1312.09524
3368.00000	19889.57143
2924.00000	12583.28571
1315.00000	5719.14286
2234.23810	9924.85714
2101.00000	8946.71429
1658.00000	6937.95238
1365.61905	6292.04762
1873.00000	9761.00000
1107.42857	4554.09524
2215.04762	10100.76190
1350.09524	7050.66667
667.33333	1334.95238
453.71429	1046.28571
1612.66667	7667.09524
1248.23810	4404.76190
1454.33333	6545.57143
1229.61905	4961.57143
830.57143	3646.95238
1158.95238	4223.61905
727.00000	3443.00000
1799.66667	7383.66667
1050.33333	5151.42857
2958.00000	16957.71429
1878.38095	9813.19048
969.00000	1065.80952
1421.85714	8401.23810
1258.76190	4851.57143
579.57143	1028.42857
787.66667	4498.57143
2886.66667	12992.19048
771.04762	2868.00000
821.80952	962.23810
1280.33333	5849.28571
525.57143	3244.47619
519.61905	640.57143
856.09524	3438.71429
852.04762	2856.80952
2857.38095	17162.33333
2191.33333	8317.04762
1072.19048	5301.71429
2983.66667	14841.28571
1160.95238	4443.71429
1374.66667	5982.38095
1569.33333	5264.57143
1290.09524	4119.66667
1530.00000	7024.28571
924.42857	5035.14286
1963.66667	9875.47619
3007.90476	15842.80952
1363.66667	6284.90476
1184.33333	4477.42857
3583.95238	18936.19048
1044.57143	3268.28571
1385.14286	6046.90476
746.66667	2530.61905
2728.00000	10938.00000
2897.00000	12960.71429
1919.14286	8440.90476
900.90476	4372.90476
2055.66667	11559.76190
2690.33333	14593.76190
1049.19048	4818.00000
1228.04762	1930.28571
706.42857	3937.28571
1184.57143	3499.04762
3949.28571	20376.19048
1356.90476	5087.66667
1937.00000	8264.00000
1826.85714	8011.28571
1818.00000	6405.52381
379.57143	1039.14286
1029.42857	4032.47619
539.57143	2636.00000
1769.28571	8585.71429
1233.42857	1514.00000
1622.42857	7148.80952
901.14286	4107.28571
1858.66667	6707.04762
586.47619	1983.76190
1586.85714	7810.33333
1434.85714	6637.57143
478.80952	1069.09524
2192.66667	10202.28571
1601.95238	5549.61905
2048.00000	9388.33333
1725.66667	7746.38095
1685.33333	6736.28571
716.76190	3093.57143
1792.80952	7376.57143
784.42857	2910.28571
1220.90476	5893.14286
1092.23810	5432.14286
372.66667	2245.38095
2152.00000	12243.28571
406.95238	1011.28571
1926.47619	8602.71429
2379.14286	10882.85714
1936.71429	8334.00000
1269.33333	3952.00000
1435.95238	5972.38095
3012.66667	16632.04762
757.38095	2272.14286
2477.66667	9824.00000
2530.61905	12397.61905
2248.85714	10944.38095
3405.19048	22802.71429
3020.52381	12542.42857
1066.33333	5315.90476
530.66667	2735.52381
916.57143	1082.42857
1496.85714	6874.09524
714.42857	3865.28571
1134.76190	2134.90476
740.71429	733.76190
2215.00000	8597.71429
2335.90476	11489.85714
1818.04762	8753.66667
1109.57143	5468.42857
571.09524	440.76190
2500.57143	12575.28571
3034.00000	20973.00000
4030.66667	25051.14286
2787.00000	11544.80952
702.14286	1542.19048
2747.00000	13061.47619
680.57143	3173.52381
1856.42857	8213.00000
2835.00000	14487.90476
350.09524	1387.38095
956.14286	4514.38095
918.23810	1432.23810
1074.95238	1455.14286
1025.66667	4976.57143
733.85714	3360.33333
2017.80952	9248.57143
2400.76190	11176.95238
1303.09524	5137.47619
1313.28571	5131.71429
407.00000	471.61905
655.66667	479.61905
590.00000	1148.42857
2155.00000	12194.19048
1314.66667	5264.85714
2550.00000	11544.85714
1912.00000	9204.23810
2130.66667	9286.14286
2788.66667	14276.14286
1196.33333	5037.76190
2856.00000	13876.57143
1037.66667	6010.95238
1330.00000	4588.57143
1479.04762	6199.38095
3376.09524	18797.47619
1556.00000	7317.66667
862.76190	1107.38095
1697.61905	7537.90476
1024.33333	4188.80952
1834.66667	8912.90476
1398.57143	7806.09524
1208.28571	4766.00000
685.57143	4256.61905
703.57143	536.80952
1219.47619	5486.95238
1166.09524	1336.09524
1766.66667	7350.38095
3188.80952	18296.00000
1483.33333	5227.00000
2033.33333	4258.66667
1571.85714	7003.71429
1236.90476	1454.14286
519.71429	1456.85714
3434.00000	19528.85714
1031.76190	5030.85714
2738.33333	15404.14286
3168.42857	21070.57143
2504.00000	12294.61905
3172.33333	10035.71429
461.66667	2474.80952
1246.04762	4516.90476
2563.00000	9199.42857
1192.33333	6087.61905
1793.14286	2632.09524
1609.66667	6595.42857
2438.00000	14968.14286
582.33333	815.71429
973.66667	3686.38095
1484.09524	5530.90476
663.71429	1281.42857
1675.33333	7645.00000
1219.33333	4232.09524
1596.61905	6138.19048
4761.42857	26425.42857
2403.95238	11190.66667
1865.33333	9707.61905
633.28571	1837.28571
697.00000	2783.85714
1883.28571	7191.23810
1265.00000	5177.95238
3060.80952	16189.95238
949.33333	4146.42857
816.76190	3187.47619
1892.00000	7234.42857
827.66667	958.57143
857.71429	2922.42857
1062.33333	5122.14286
573.85714	623.52381
1829.47619	7858.80952
2411.09524	10712.04762
2630.00000	11482.95238
1184.23810	5511.14286
1843.09524	2859.33333
2919.33333	14383.61905
3566.66667	23753.57143
3440.33333	25751.00000
1301.66667	2124.33333
1098.47619	4829.14286
2194.80952	9932.00000
2586.00000	11100.85714
1776.00000	7433.09524
613.95238	848.85714
3332.00000	15866.71429
619.52381	1175.04762
1218.85714	5154.85714
1304.66667	5331.71429
2098.00000	10614.85714
2617.00000	12771.47619
1823.42857	8476.71429
1008.76190	801.47619
874.66667	4826.71429
1979.71429	7804.85714
1562.33333	6829.00000
872.28571	3952.90476
1329.04762	4953.80952
609.66667	987.66667
1854.66667	7929.52381
3421.66667	22787.85714
613.66667	908.38095
1232.90476	4408.23810
1600.19048	8510.42857
798.66667	3008.47619
1546.61905	6321.23810
892.00000	3207.71429
693.57143	3648.00000
3844.33333	25053.09524
1351.52381	5961.90476
1671.71429	6497.66667
2991.14286	13785.71429
829.66667	3593.52381
2083.19048	2151.57143
2469.28571	11588.57143
3747.95238	23251.23810
2929.33333	15294.42857
2312.00000	11056.61905
1146.00000	1453.71429
2856.33333	13052.23810
1347.00000	6449.57143
2180.14286	11619.04762
989.33333	3233.42857
856.00000	3694.61905
3177.09524	18759.61905
828.42857	4486.85714
1164.33333	6725.38095
2781.28571	14599.33333
445.57143	1605.76190
2343.66667	11771.66667
1067.66667	4711.66667
579.85714	1648.71429
767.28571	1275.57143
1928.76190	7062.00000
523.57143	2432.95238
367.19048	1412.23810
700.61905	4047.28571
1145.85714	4303.57143
1587.66667	7370.47619
774.09524	3799.23810
599.90476	1203.76190
881.23810	3607.42857
1189.19048	5025.38095
1272.66667	1801.85714
1138.33333	1866.09524
891.19048	3460.61905
3009.19048	14325.80952
4143.33333	30214.71429
1822.66667	8111.23810
816.80952	2239.04762
2912.09524	12381.85714
1756.00000	8633.00000
833.00000	3395.00000
608.33333	2256.38095
866.66667	989.38095
3454.33333	14007.71429
3375.66667	21687.95238
1119.85714	1538.85714
1565.33333	5456.09524
590.33333	3142.76190
993.66667	1253.38095
3360.85714	17249.14286
908.14286	1412.52381
518.00000	2694.71429
2314.66667	9422.52381
1955.95238	7043.85714
2777.00000	17846.47619
903.71429	5211.52381
1487.38095	6227.61905
2185.66667	10716.28571
1769.14286	7138.57143
2105.33333	9074.19048
1040.42857	3844.33333
3461.66667	22656.19048
1855.90476	10053.04762
1294.00000	2279.80952
2530.09524	10686.71429
732.71429	3136.76190
544.57143	707.28571
758.00000	1592.00000
1391.66667	2045.33333
2226.09524	10593.80952
379.85714	1101.71429
4908.66667	35834.28571
828.57143	745.95238
626.09524	2847.33333
1585.28571	1857.00000
2773.33333	14486.00000
985.00000	4349.19048
2949.66667	11298.76190
1024.33333	837.33333
793.14286	1009.28571
1280.14286	4041.71429
2333.04762	11347.04762
2197.38095	10838.57143
893.42857	1218.23810
1832.66667	6869.09524
925.80952	4058.71429
1910.57143	8109.28571
2444.85714	12572.80952
4470.00000	32082.95238
549.95238	2448.23810
4525.95238	37750.85714
1776.00000	7330.19048
1517.23810	7264.23810
831.42857	3660.09524
1782.61905	7934.71429
692.52381	816.42857
2023.52381	10105.00000
1829.00000	7991.00000
1184.33333	5154.80952
1667.85714	1406.33333
587.42857	2945.80952
491.28571	383.61905
2768.66667	12793.66667
2609.33333	11262.95238
1977.09524	9438.52381
1014.71429	4313.57143
1497.66667	6227.76190
638.90476	2477.04762
1943.38095	9455.90476
2929.00000	16628.71429
339.52381	866.23810
882.04762	868.61905
2653.00000	13582.52381
3881.90476	23243.80952
2171.52381	10874.57143
2363.33333	13167.00000
432.47619	845.76190
1886.38095	7658.80952
1285.09524	4928.76190
1071.33333	5297.38095
1564.09524	6860.71429
3028.33333	17787.66667
2938.00000	15857.23810
2572.09524	18285.28571
1046.57143	4477.85714
1194.95238	3723.76190
746.19048	4446.71429
2077.00000	8808.33333
2565.38095	11741.04762
1451.95238	1589.38095
2142.71429	9562.28571
2301.38095	10251.14286
1582.28571	6405.14286
641.90476	904.09524
1277.23810	5518.90476
1413.66667	6453.71429
2012.66667	8339.52381
2111.00000	9276.66667
1304.66667	5821.85714
2882.00000	16481.90476
531.09524	2285.04762
2797.00000	12539.28571
3461.66667	20038.38095
1766.61905	7239.66667
575.42857	1011.09524
1149.52381	5281.33333
1309.71429	1036.33333
619.14286	1057.57143
1860.66667	12529.76190
1104.95238	2063.14286
2566.66667	13639.14286
3291.33333	20184.47619
2002.66667	7541.23810
3028.66667	17828.95238
1229.85714	4369.09524
1265.85714	6298.61905
589.85714	2338.23810
2974.66667	17606.47619
2112.33333	11319.95238
459.09524	2091.28571
3249.00000	17300.71429
1066.28571	1455.28571
1904.66667	6748.57143
1068.14286	4629.90476
961.00000	1601.14286
2071.33333	7147.23810
792.33333	2964.14286
1616.14286	8844.57143
1147.76190	4636.04762
1786.00000	7108.09524
1428.00000	5728.42857
2056.42857	10255.52381
1897.52381	8514.71429
2373.00000	9286.19048
3020.09524	17792.90476
3282.47619	16305.95238
2646.71429	12640.04762
684.38095	727.76190
594.33333	1718.23810
998.38095	3468.71429
1892.66667	6102.85714
1238.28571	4813.57143
1113.76190	3747.14286
2145.23810	10249.14286
1654.00000	4170.00000
1097.66667	2057.80952
766.71429	2850.47619
1145.14286	4602.38095
2844.66667	15234.95238
1379.66667	4991.61905
2923.00000	16979.71429
1001.42857	1816.42857
707.28571	2963.09524
778.04762	3054.85714
852.66667	4802.90476
3173.33333	17585.14286
1723.33333	7379.85714
650.85714	3371.42857
2242.33333	12017.28571
1266.66667	4236.38095
789.57143	1013.57143
2049.66667	7993.33333
2015.33333	7743.66667
629.00000	927.00000
2561.33333	12981.23810
1990.52381	7863.14286
2120.47619	11061.23810
971.95238	4184.19048
807.57143	3147.33333
584.85714	1438.71429
2751.66667	13368.14286
1634.00000	6319.85714
964.00000	3046.19048
2597.00000	12936.14286
1863.52381	8582.00000
3267.66667	22006.47619
1174.28571	4872.38095
799.33333	3477.33333
2071.66667	9196.52381
2917.52381	14643.23810
765.19048	3252.90476
715.47619	3522.14286
911.09524	1381.09524
544.71429	3490.42857
1650.66667	6162.57143
1860.19048	8572.19048
728.85714	3982.80952
1664.00000	7391.23810
2089.90476	10825.76190
3046.33333	14200.47619
815.61905	3727.19048
1950.61905	8087.14286
3892.71429	21406.95238
3243.57143	17419.95238
999.33333	5467.04762
745.28571	969.42857
2903.66667	13802.19048
1089.33333	5659.76190
1799.14286	8022.61905
1757.61905	6983.80952
3397.00000	19190.00000
1915.66667	8004.85714
811.47619	4334.33333
2212.66667	11235.28571
1153.57143	1386.09524
812.71429	3576.19048
1563.04762	7204.00000
2684.42857	13947.85714
417.85714	766.38095
2226.95238	10187.80952
1535.33333	2220.33333
1195.28571	6565.66667
1817.38095	8378.61905
2224.19048	10422.95238
2886.47619	13579.47619
933.28571	5358.42857
524.66667	1002.90476
476.85714	421.61905
485.61905	1444.47619
887.71429	4425.76190
405.33333	2147.00000
903.00000	3891.00000
1720.00000	6292.57143
500.33333	2360.38095
1682.00000	7820.00000
2328.42857	10879.09524
1617.90476	5590.76190
1930.33333	2860.04762
647.14286	1560.76190
1039.33333	4577.04762
568.09524	1996.90476
871.90476	4580.38095
1269.00000	6255.28571
669.33333	3412.14286
2492.33333	13384.19048
1932.66667	7439.33333
