699.33333	3297.47619	1
650.57143	2675.85714	1
1895.66667	7724.76190	1
2576.19048	11215.90476	1
1664.66667	6261.57143	1
1027.47619	4427.47619	1
1296.33333	4504.14286	1
2353.00000	9530.71429	1
1010.66667	4038.52381	1
1650.80952	8242.47619	1
2055.66667	8936.33333	1
2100.66667	10392.90476	1
2329.00000	9578.00000	1
1063.00000	6118.85714	1
771.23810	2719.23810	1
2464.66667	12891.80952	1
967.28571	5234.28571	1
1549.00000	6855.90476	1
1385.90476	6455.52381	1
1536.66667	5156.42857	1
1610.33333	6317.28571	1
1664.00000	6676.38095	1
1963.95238	7581.52381	1
1095.66667	3927.57143	1
2685.66667	13778.23810	1
2063.66667	7772.76190	1
2388.47619	14958.42857	1
1596.00000	8177.76190	1
2722.33333	12985.66667	1
1691.61905	7715.80952	1
1772.71429	8228.52381	1
1191.00000	4043.57143	1
1396.66667	4866.19048	1
1035.33333	4667.47619	1
1894.90476	7688.57143	1
1287.14286	4780.14286	1
723.95238	2997.42857	1
2361.47619	9580.90476	1
2205.52381	10648.38095	1
944.04762	4433.19048	1
1160.00000	5406.57143	1
2271.66667	10737.33333	1
1818.38095	7201.04762	1
669.04762	2835.95238	1
1525.04762	6172.85714	1
2860.00000	16437.42857	1
2500.66667	10819.09524	1
1944.47619	6857.00000	1
1261.19048	5713.85714	1
2222.33333	11231.66667	1
2994.00000	16223.85714	1
761.14286	3660.61905	1
1657.14286	9000.14286	1
1441.66667	7286.33333	1
3442.66667	16953.19048	1
1716.38095	6572.28571	1
2032.66667	8449.95238	1
480.95238	3209.52381	1
926.33333	2701.61905	1
1007.19048	4991.90476	1
3225.33333	14463.66667	1
3068.57143	17734.57143	1
2266.00000	10463.19048	1
1432.66667	7706.04762	1
2090.71429	10945.90476	1
3029.00000	18327.28571	1
1855.04762	9058.95238	1
1788.80952	8952.90476	1
1670.47619	8910.14286	1
2449.33333	11601.42857	1
1920.28571	9019.71429	1
667.90476	2220.80952	1
628.33333	4064.76190	1
755.00000	3681.57143	1
2771.42857	14149.61905	1
2325.19048	10795.47619	1
3688.66667	19131.76190	1
1754.90476	7951.38095	1
3837.33333	27693.09524	1
1366.23810	5761.09524	1
1198.14286	5991.95238	1
712.66667	4076.66667	1
1331.00000	4380.14286	1
2009.00000	8756.76190	1
2716.00000	19207.85714	1
2201.38095	14763.71429	1
2903.66667	14564.09524	1
624.61905	2623.80952	1
1677.52381	6513.28571	1
3310.76190	25120.80952	1
2040.95238	10157.66667	1
679.33333	2080.47619	1
943.90476	4624.85714	1
1979.95238	9601.19048	1
1322.71429	5264.57143	1
3184.33333	22540.66667	1
2396.33333	12854.09524	1
813.33333	3867.28571	1
3606.66667	21511.71429	1
1614.38095	7086.33333	1
1908.95238	7454.33333	1
2214.19048	9355.80952	1
1217.57143	5780.90476	1
1101.28571	4693.90476	1
1778.90476	7607.19048	1
2219.09524	12254.38095	1
3548.14286	22981.28571	1
3377.33333	16810.71429	1
2380.00000	8861.04762	1
1275.14286	5365.42857	1
1169.33333	5820.71429	1
1135.33333	4996.76190	1
2970.33333	11877.00000	1
1045.57143	2986.52381	1
2160.23810	8691.95238	1
1039.04762	4723.19048	1
1044.00000	3314.90476	1
1525.09524	5940.71429	1
1584.42857	7745.42857	1
671.71429	2728.95238	1
474.33333	3295.71429	1
875.52381	3963.71429	1
1929.61905	7090.66667	1
1984.00000	10088.04762	1
1603.66667	7647.47619	1
603.71429	2717.90476	1
2183.00000	10119.00000	1
1610.61905	5914.42857	1
1064.71429	4497.57143	1
3529.76190	15127.09524	1
2817.38095	15488.19048	1
1851.00000	7692.71429	1
1795.66667	6872.76190	1
686.09524	2588.14286	1
2251.38095	11758.19048	1
2857.33333	13434.04762	1
1068.85714	4053.85714	1
2213.14286	9555.28571	1
1324.00000	4874.85714	1
1412.66667	4422.38095	1
1786.57143	8109.28571	1
2051.38095	9538.47619	1
1556.66667	7882.09524	1
1281.85714	6381.90476	1
2058.76190	8949.47619	1
961.09524	4996.57143	1
1642.66667	7079.52381	1
4134.33333	19112.23810	1
782.95238	3147.57143	1
2396.90476	11333.19048	1
880.61905	2878.61905	1
571.33333	3088.85714	1
1465.66667	6094.95238	1
4398.00000	32889.47619	1
970.76190	3834.85714	1
1290.71429	5774.71429	1
2454.14286	13586.61905	1
1685.66667	7895.47619	1
2952.66667	17635.66667	1
4276.85714	32777.42857	1
923.61905	3890.00000	1
1215.33333	5097.90476	1
2727.71429	9371.80952	1
571.09524	2281.47619	1
898.66667	4171.76190	1
2715.00000	12781.00000	1
919.33333	4980.66667	1
2110.90476	10408.42857	1
1210.61905	5723.09524	1
1761.90476	8048.09524	1
2465.28571	12221.14286	1
2263.71429	11492.04762	1
770.33333	3407.66667	1
2590.00000	10721.28571	1
1012.61905	3507.57143	1
2032.33333	8335.57143	1
518.00000	2054.71429	1
1768.38095	7332.47619	1
1612.33333	8083.19048	1
2520.66667	13207.47619	1
930.76190	3233.76190	1
1001.00000	3906.95238	1
1808.80952	7798.28571	1
1462.52381	6514.71429	1
3525.00000	22560.14286	1
1163.33333	4185.61905	1
1960.66667	7744.71429	1
3110.66667	18568.61905	1
2835.66667	16576.57143	1
2696.09524	16313.23810	1
908.66667	3957.85714	1
1598.00000	7410.00000	1
595.95238	2482.19048	1
1474.90476	6722.61905	1
1952.04762	7673.85714	1
2444.33333	9856.04762	1
851.00000	2953.38095	1
1992.71429	8229.04762	1
843.23810	3915.76190	1
535.28571	2605.57143	1
1084.85714	6090.85714	1
641.28571	2426.00000	1
1656.66667	6600.66667	1
1747.00000	6858.85714	1
663.47619	2985.23810	1
1005.00000	4052.00000	1
1133.61905	5624.61905	1
4410.00000	42133.14286	1
561.33333	2679.14286	1
2811.85714	16117.71429	1
915.71429	4582.00000	1
561.14286	2898.47619	1
1970.66667	7023.42857	1
910.85714	3496.00000	1
3573.14286	23659.80952	1
635.19048	3026.90476	1
1016.66667	4054.14286	1
609.19048	3513.38095	1
2625.00000	12562.85714	1
829.19048	4744.23810	1
1106.33333	3396.38095	1
3463.66667	18159.47619	1
2953.66667	16716.71429	1
1721.09524	8176.09524	1
2907.09524	16372.00000	1
2013.33333	8840.04762	1
1457.95238	4771.23810	1
1643.33333	7086.28571	1
2142.71429	9332.95238	1
901.33333	3758.71429	1
870.00000	4853.28571	1
691.90476	2440.71429	1
2574.61905	13613.66667	1
3702.71429	27044.57143	1
1321.23810	5868.47619	1
758.47619	3270.61905	1
2620.00000	14802.85714	1
735.28571	2903.71429	1
1898.04762	8766.42857	1
3104.00000	15473.00000	1
1918.00000	7640.85714	1
616.33333	2774.85714	1
1210.80952	5175.04762	1
1580.90476	7539.23810	1
2361.00000	11875.38095	1
2376.47619	10877.00000	1
853.28571	3729.95238	1
1867.57143	8056.33333	1
2156.90476	11379.19048	1
946.14286	3634.47619	1
742.00000	4399.57143	1
722.33333	3005.90476	1
1540.23810	5981.90476	1
2363.00000	10523.42857	1
809.14286	3348.71429	1
1814.04762	9031.57143	1
983.23810	2974.57143	1
977.57143	4745.71429	1
3037.00000	14332.28571	1
1254.28571	5661.19048	1
506.00000	1806.85714	1
2107.23810	8356.76190	1
1582.00000	7270.95238	1
1632.95238	6386.47619	1
1488.00000	4855.14286	1
1781.66667	8378.71429	1
1800.66667	8764.42857	1
1920.66667	8064.33333	1
1344.33333	5518.61905	1
961.28571	3922.90476	1
3426.00000	20041.61905	1
1474.76190	4750.42857	1
1109.14286	5317.09524	1
1161.80952	5227.28571	1
1918.33333	5776.14286	1
572.14286	2108.90476	1
1360.66667	5529.61905	1
2080.57143	12360.23810	1
2046.28571	9595.04762	1
978.66667	4149.66667	1
1895.66667	9871.47619	1
479.42857	1838.19048	1
2217.66667	11845.14286	1
3414.80952	22409.38095	1
1302.71429	5157.04762	1
3474.33333	17639.57143	1
1031.00000	4376.28571	1
2291.57143	12127.00000	1
1528.71429	6754.14286	1
2504.38095	14028.85714	1
1316.47619	6340.95238	1
1782.57143	7820.95238	1
1077.71429	5710.09524	1
1945.09524	8103.61905	1
849.47619	2889.14286	1
535.47619	2174.19048	1
679.09524	3620.85714	1
1273.85714	4879.42857	1
869.00000	4555.57143	1
1074.80952	4005.57143	1
1403.42857	5510.66667	1
2237.90476	8447.28571	1
2185.00000	10438.14286	1
2065.66667	10533.47619	1
2662.33333	15751.80952	1
3279.00000	18234.47619	1
3045.42857	18981.09524	1
2358.66667	12099.61905	1
770.76190	3772.28571	1
1620.33333	7869.90476	1
2620.00000	13544.95238	1
1520.66667	6220.90476	1
2157.00000	10711.66667	1
1339.00000	5705.57143	1
1205.23810	4711.71429	1
666.33333	3229.66667	1
667.19048	3021.47619	1
3086.00000	14944.85714	1
2131.19048	9692.00000	1
808.09524	3474.61905	1
2058.66667	9381.19048	1
777.66667	3514.90476	1
650.38095	2368.33333	1
1149.66667	5299.28571	1
469.66667	3037.57143	1
878.80952	3745.09524	1
1938.71429	6518.61905	1
2002.00000	8994.28571	1
640.57143	2873.52381	1
1561.23810	5690.04762	1
1789.52381	9324.23810	1
445.76190	2382.57143	1
918.57143	3690.47619	1
1866.57143	7708.00000	1
695.85714	3612.61905	1
1262.33333	5543.09524	1
3169.42857	19200.19048	1
4107.66667	22854.90476	1
917.71429	3664.71429	1
2070.66667	9967.42857	1
2333.04762	10418.04762	1
505.19048	2679.28571	1
1539.33333	7471.71429	1
3792.66667	17219.95238	1
2118.90476	10085.85714	1
2647.00000	12558.71429	1
1256.00000	4802.95238	1
1569.52381	5390.71429	1
1333.57143	5923.61905	1
715.33333	3653.61905	1
1704.33333	6790.66667	1
1106.57143	3754.42857	1
641.71429	3675.76190	1
1242.66667	6549.00000	1
1964.85714	9271.47619	1
846.61905	3386.19048	1
1594.33333	6554.61905	1
2296.95238	10601.57143	1
588.90476	2363.80952	1
756.00000	3916.19048	1
781.90476	4007.80952	1
1396.66667	4894.33333	1
1826.33333	6817.19048	1
3094.00000	17960.85714	1
588.85714	2475.95238	1
2253.61905	10471.80952	1
2212.33333	9639.57143	1
2285.33333	11762.42857	1
2608.66667	11047.76190	1
630.00000	2206.00000	1
1843.52381	8594.23810	1
3059.28571	14130.90476	1
2460.28571	10942.95238	1
1555.28571	6788.57143	1
1639.00000	6991.61905	1
1123.90476	4764.09524	1
1485.33333	7006.76190	1
1791.33333	8399.90476	1
1642.47619	7713.61905	1
1234.33333	5514.90476	1
2986.00000	12138.33333	1
1926.66667	8029.85714	1
1454.66667	8794.57143	1
668.61905	2707.42857	1
2805.00000	15592.33333	1
2410.61905	10350.33333	1
1100.47619	3865.90476	1
839.85714	3493.71429	1
698.04762	3148.57143	1
394.95238	2439.47619	1
2600.00000	12655.66667	1
782.42857	3490.57143	1
598.80952	2928.52381	1
572.14286	2622.14286	1
722.00000	3254.14286	1
1634.00000	6247.00000	1
749.85714	2637.19048	1
1493.66667	5818.47619	1
1151.28571	5237.85714	1
1270.14286	4806.80952	1
1705.23810	9119.57143	1
1310.61905	6130.23810	1
3861.33333	21278.38095	1
1169.00000	4240.76190	1
2482.00000	11473.38095	1
675.71429	2783.85714	1
921.09524	4614.95238	1
1224.95238	5547.00000	1
1561.00000	6959.14286	1
1137.66667	5021.09524	1
2147.33333	9672.19048	1
775.66667	4920.90476	1
1642.28571	6670.38095	1
2539.04762	10647.04762	1
2851.42857	17510.47619	1
903.14286	4279.09524	1
726.00000	2807.14286	1
3954.33333	29940.95238	1
1616.61905	5359.28571	1
2145.00000	7298.52381	1
827.04762	4047.00000	1
2080.33333	7912.14286	1
1966.85714	8749.09524	1
1978.33333	7293.19048	1
1470.09524	5421.14286	1
2846.66667	15212.42857	1
2683.80952	10545.80952	1
1604.23810	6981.09524	1
1085.95238	5804.85714	1
1961.33333	7716.04762	1
3197.33333	13106.33333	1
1922.23810	8515.47619	1
3336.66667	16869.71429	1
1003.61905	5230.04762	1
3931.66667	27403.14286	1
3705.33333	24710.00000	1
676.28571	2945.85714	1
2586.19048	12750.76190	1
1235.76190	5928.23810	1
1548.47619	6936.04762	1
1851.28571	8867.23810	1
1544.71429	8247.80952	1
675.52381	2523.00000	1
1586.00000	7688.57143	1
1052.85714	5070.04762	1
1223.00000	5570.14286	1
2279.57143	8882.95238	1
3369.33333	19977.42857	1
660.19048	3709.19048	1
804.90476	3683.00000	1
763.76190	3145.76190	1
920.61905	3659.71429	1
1575.42857	6864.28571	1
3455.76190	21618.14286	1
2430.00000	12584.28571	1
826.85714	2801.42857	1
1947.00000	8938.38095	1
941.33333	3493.95238	1
2401.85714	10184.52381	1
1526.00000	6848.71429	1
1661.61905	6910.76190	1
1953.38095	7029.57143	1
2109.66667	9219.66667	1
1195.00000	5216.42857	1
1594.95238	6598.28571	1
1871.85714	8412.57143	1
560.85714	3943.00000	1
2902.52381	14948.19048	1
2448.66667	12737.38095	1
2003.71429	8885.57143	1
1707.04762	6488.47619	1
2244.95238	10970.28571	1
2864.61905	13112.52381	1
1927.00000	10028.71429	1
507.14286	3089.95238	1
1052.95238	4739.95238	1
1865.04762	10699.85714	1
1986.04762	6674.66667	1
871.71429	3830.23810	1
1232.33333	5574.57143	1
1194.00000	4477.76190	1
1768.14286	8107.09524	1
2161.80952	10449.23810	1
2495.00000	9450.76190	1
1325.66667	5949.19048	1
2059.33333	9818.33333	1
1298.19048	5915.95238	1
599.66667	3463.38095	1
1320.33333	5568.33333	1
1189.00000	4839.95238	1
2438.38095	11080.47619	1
712.95238	3183.28571	1
805.00000	4335.00000	1
692.00000	4043.00000	1
1731.52381	8622.23810	1
2717.00000	12568.00000	1
3001.95238	16690.38095	1
3173.00000	12729.28571	1
1155.47619	5485.85714	1
586.61905	2886.57143	1
2753.80952	14241.28571	1
1064.42857	4156.04762	1
1714.66667	7574.14286	1
1583.33333	6095.23810	1
2203.33333	10818.23810	1
1280.85714	5125.61905	1
3021.33333	14368.57143	1
1702.00000	7317.19048	1
504.00000	2537.14286	1
1689.66667	9273.90476	1
3691.66667	22190.33333	1
981.00000	3841.76190	1
1434.90476	6489.38095	1
1520.00000	6869.71429	1
611.61905	2332.80952	1
2701.80952	13239.14286	1
2436.00000	12483.38095	1
612.33333	3443.57143	1
1719.76190	7572.00000	1
1791.00000	9812.42857	1
2367.00000	10233.57143	1
1805.33333	7489.47619	1
1193.66667	5032.04762	1
1406.85714	7195.00000	1
900.23810	4109.42857	1
1581.61905	6952.80952	1
1681.33333	7738.47619	1
1658.33333	7129.04762	1
705.47619	3146.19048	1
1283.80952	5901.90476	1
3266.14286	18389.61905	1
4512.33333	39519.33333	1
2415.47619	14129.09524	1
764.14286	3227.38095	1
1858.66667	10749.38095	1
1234.09524	6164.42857	1
2140.04762	9111.09524	1
705.14286	2665.19048	1
1784.33333	7336.47619	1
3110.28571	19735.66667	1
401.14286	2857.04762	1
1227.66667	4351.71429	1
1179.66667	5723.33333	1
2784.33333	13888.90476	1
1807.71429	7132.04762	1
4024.19048	29310.52381	1
1470.42857	5533.66667	1
795.61905	4549.47619	1
889.04762	2351.00000	1
2162.66667	7304.00000	1
873.14286	3193.19048	1
1611.57143	6996.52381	1
1632.66667	5447.42857	1
1400.09524	6223.66667	1
1436.00000	4987.28571	1
589.00000	2434.42857	1
500.33333	2066.14286	1
2205.76190	10020.76190	1
3947.33333	19692.33333	1
2110.38095	10687.00000	1
1904.66667	6899.80952	1
1240.00000	4940.38095	1
4037.28571	19557.19048	1
919.00000	4167.85714	1
1764.66667	7601.04762	1
1132.09524	4085.38095	1
799.28571	4480.23810	1
962.33333	4338.47619	1
2421.33333	10495.28571	1
2073.33333	10541.09524	1
2670.33333	12114.47619	1
1280.04762	5009.95238	1
979.00000	4141.38095	1
3157.00000	20670.71429	1
2594.33333	13039.09524	1
1392.66667	5761.42857	1
1536.33333	7905.42857	1
913.66667	2969.52381	1
2765.00000	12489.14286	1
1974.23810	9448.04762	1
1175.33333	5165.90476	1
1123.80952	5429.71429	1
1774.76190	9340.90476	1
1039.52381	5511.28571	1
538.00000	2692.00000	1
3453.33333	23464.90476	1
1547.04762	6717.42857	1
909.14286	4773.85714	1
2315.00000	10353.95238	1
1828.38095	8451.00000	1
1309.33333	5606.80952	1
660.19048	3528.14286	1
1650.71429	6399.00000	1
1161.52381	5438.47619	1
2734.66667	15385.42857	1
2420.66667	11469.52381	1
2161.95238	8600.57143	1
797.14286	2376.71429	1
957.00000	3247.95238	1
1354.38095	5620.38095	1
1163.66667	4409.14286	1
505.42857	2434.28571	1
789.14286	3504.19048	1
2250.33333	10049.09524	1
2954.47619	15893.71429	1
499.33333	2727.14286	1
902.57143	2467.66667	1
1215.33333	5130.00000	1
1794.71429	8301.71429	1
1805.00000	6926.61905	1
2018.38095	9526.23810	1
1709.04762	8097.47619	1
723.33333	3243.71429	1
2708.33333	14171.66667	1
3655.66667	26273.80952	1
2225.66667	10659.57143	1
3202.80952	16083.76190	1
1923.71429	9012.57143	1
1318.28571	5715.19048	1
1008.85714	4638.61905	1
3206.04762	17482.66667	1
650.33333	3128.95238	1
1343.33333	4151.04762	1
662.28571	3520.14286	1
1635.42857	7994.71429	1
1762.09524	8037.71429	1
903.00000	4106.23810	1
875.80952	3879.09524	1
1682.23810	6779.52381	1
668.71429	2530.71429	1
1162.00000	5997.00000	1
1190.00000	3408.47619	1
2150.42857	9116.42857	1
1530.42857	6563.19048	1
1011.00000	5237.85714	1
3051.47619	17054.80952	1
1881.09524	7625.00000	1
970.85714	4081.47619	1
2032.42857	9201.23810	1
2083.85714	11051.00000	1
1508.90476	6287.09524	1
1019.19048	4044.47619	1
1811.66667	7298.00000	1
1701.66667	8327.33333	1
2143.28571	9551.71429	1
809.42857	3326.14286	1
2560.90476	11718.61905	1
2085.66667	8009.42857	1
1186.33333	5731.90476	1
941.09524	35419.42857	1
1332.00000	6630.00000	1
393.71429	2231.42857	1
588.19048	3108.57143	1
3573.66667	25746.09524	1
2604.95238	13889.52381	1
1998.33333	9294.71429	1
932.33333	4170.76190	1
765.57143	3391.04762	1
2851.66667	13633.47619	1
3362.71429	23602.47619	1
1272.85714	4901.19048	1
3937.95238	25699.57143	1
2185.00000	8921.66667	1
757.00000	3843.52381	1
3312.66667	19532.52381	1
1209.00000	4836.38095	1
2494.00000	11064.19048	1
1837.00000	7528.23810	1
1530.71429	6771.71429	1
2095.33333	10008.47619	1
727.80952	3321.09524	1
1045.33333	4842.47619	1
479.66667	2048.85714	1
562.85714	1978.85714	1
1435.95238	6058.61905	1
953.28571	4175.28571	1
2061.33333	9088.28571	1
1284.00000	6301.90476	1
1169.66667	4347.85714	1
545.57143	3510.42857	1
1836.09524	8256.71429	1
3015.00000	17367.00000	1
985.00000	4351.00000	1
3716.04762	14951.19048	1
1806.33333	7922.66667	1
642.66667	2212.23810	1
2053.14286	8723.85714	1
974.76190	4484.52381	1
1393.66667	5146.42857	1
1599.38095	6340.00000	1
735.38095	4298.71429	1
1308.66667	5790.66667	1
568.76190	3021.28571	1
1345.47619	6753.57143	1
424.28571	1910.61905	1
2929.66667	15123.14286	1
1197.38095	5612.71429	1
2266.95238	8891.04762	1
1106.47619	4112.57143	1
1783.95238	8705.19048	1
1347.14286	5380.47619	1
1135.33333	5963.95238	1
2601.66667	13423.38095	1
1136.19048	4352.33333	1
2071.76190	10710.71429	1
625.80952	2330.90476	1
2127.33333	9861.04762	1
3924.33333	26272.85714	1
1756.42857	6414.47619	1
1621.33333	6379.66667	1
3570.00000	25996.61905	1
2778.28571	14701.85714	1
3338.33333	17028.09524	1
1006.76190	4126.04762	1
844.38095	3300.42857	1
1218.66667	5768.09524	1
3675.42857	20127.42857	1
980.19048	3951.47619	1
1640.38095	7819.23810	1
1893.00000	7264.14286	1
1001.00000	5300.00000	1
2814.09524	12830.19048	1
3461.33333	19511.42857	1
2968.04762	15409.90476	1
1600.80952	7877.57143	1
4070.66667	35854.28571	1
437.66667	1746.28571	1
853.23810	4628.57143	1
4469.00000	29332.09524	1
819.00000	2433.38095	1
1770.66667	9443.33333	1
1477.33333	6157.95238	1
647.52381	3092.66667	1
2762.33333	9353.23810	1
2819.66667	16941.23810	1
1877.33333	8235.38095	1
1626.42857	7940.28571	1
4248.66667	32864.09524	1
1788.47619	5474.28571	1
3573.57143	22286.71429	1
2401.33333	11330.61905	1
3971.33333	21900.33333	1
1691.19048	7430.66667	1
935.23810	4981.66667	1
380.23810	2622.52381	1
1304.23810	6650.90476	1
1683.66667	8121.14286	1
746.33333	3766.66667	1
1490.00000	5131.00000	1
725.42857	3153.71429	1
697.33333	3057.66667	1
3466.38095	17599.95238	1
678.80952	3140.33333	1
2154.66667	9514.42857	1
1471.95238	6031.80952	1
1453.61905	7320.33333	1
1425.66667	6751.90476	1
1840.95238	8834.85714	1
3614.66667	15601.19048	1
1364.00000	6292.76190	1
2719.00000	14124.09524	1
1380.76190	6483.33333	1
4340.33333	28441.23810	1
1290.33333	6437.28571	1
1273.33333	3417.04762	1
1011.00000	3847.19048	1
922.71429	4673.23810	1
2758.33333	16523.90476	1
2144.42857	11277.71429	1
2832.66667	16286.71429	1
3171.28571	18888.80952	1
1391.38095	5277.90476	1
1049.23810	3703.00000	1
1750.66667	10441.33333	1
1915.33333	9384.23810	1
1608.95238	5422.66667	1
961.85714	4844.00000	1
632.00000	3324.28571	1
3302.33333	18553.38095	1
780.57143	3328.61905	1
2595.42857	12463.71429	1
890.09524	3138.61905	1
856.61905	2958.09524	1
3832.00000	24010.42857	1
1553.28571	7956.09524	1
1316.66667	5419.61905	1
1053.00000	4597.28571	1
1102.00000	3944.85714	1
524.09524	2605.28571	1
917.00000	3191.00000	1
768.61905	3666.61905	1
582.57143	2948.38095	1
1991.66667	10009.33333	1
2931.00000	19373.42857	1
1620.33333	7168.85714	1
2052.90476	10272.80952	1
961.66667	4298.33333	1
2146.80952	12289.76190	1
1719.66667	9266.71429	1
1188.00000	5612.28571	1
3116.66667	17641.38095	1
649.42857	2506.90476	1
1672.85714	5127.71429	1
1411.85714	6220.90476	1
2229.28571	10017.71429	1
2487.23810	8628.00000	1
844.00000	3487.42857	1
523.23810	2142.52381	1
2781.71429	15480.14286	1
2371.66667	11961.28571	1
690.61905	2352.85714	1
1012.00000	3445.09524	1
2000.28571	7310.90476	1
1386.09524	7702.95238	1
967.42857	3685.33333	1
3298.33333	23412.28571	1
883.66667	3991.52381	1
1481.09524	7291.14286	1
983.66667	3355.95238	1
1146.66667	5214.80952	1
2051.95238	7411.66667	1
1730.00000	7332.42857	1
1770.33333	7224.47619	1
598.09524	2607.09524	1
2263.33333	9759.95238	1
447.19048	2112.47619	1
1773.23810	7738.42857	1
729.85714	3570.85714	1
909.61905	4744.42857	1
2723.00000	13600.19048	1
1087.00000	3739.33333	1
3018.09524	17956.19048	1
2109.33333	8206.28571	1
734.57143	3312.95238	1
2829.09524	15268.47619	1
2167.28571	8733.85714	1
624.19048	4161.47619	1
1034.33333	5386.52381	1
888.00000	3877.47619	1
1958.33333	6813.61905	1
814.04762	4850.80952	1
857.71429	2554.19048	1
574.33333	3121.23810	1
2019.00000	10192.57143	1
1903.66667	8526.42857	1
1716.90476	7245.00000	1
1579.19048	7975.95238	1
900.33333	3177.00000	1
2698.00000	16255.47619	1
2174.38095	12326.95238	1
531.00000	2549.57143	1
2834.33333	16428.61905	1
2262.33333	10619.71429	1
2699.38095	13293.38095	1
1136.04762	5200.28571	1
3511.76190	22162.71429	1
2519.61905	12718.23810	1
1680.28571	8416.57143	1
2815.19048	17432.57143	1
1108.42857	4589.19048	1
1993.57143	8886.38095	1
1571.66667	5271.09524	1
1859.66667	7550.38095	1
2347.19048	13587.57143	1
1724.61905	9302.23810	1
505.95238	2348.66667	1
1805.66667	8404.85714	1
1207.33333	4573.85714	1
1144.57143	5158.47619	1
475.61905	3121.57143	1
495.28571	2088.80952	1
831.33333	3540.23810	1
971.14286	4479.14286	1
2985.33333	14791.42857	1
2176.14286	12308.85714	1
2395.33333	11640.57143	1
1416.52381	6869.42857	1
2165.80952	11280.80952	1
757.95238	3645.14286	1
1874.95238	8145.04762	1
2660.14286	12279.42857	1
1461.80952	6168.61905	1
847.33333	2560.42857	1
